area_name,year,month,dis_name,case_num,death_num,ici_rate,mort_rate
新疆,2005,7,HIV,336,35,1.461796491,0.152270468
建设兵团,2005,7,HIV,27,0,0.98793,0
全    国,2005,8,艾滋病,2850,1001,0.208749447,0.073318665
北京市,2005,8,艾滋病,32,4,0.148697872,0.018587234
天津市,2005,8,艾滋病,36,3,0.2373,0.019775
河北省,2005,8,艾滋病,2,13,0.002708333,0.017604167
山西省,2005,8,艾滋病,22,22,0.060342857,0.060342857
内蒙古,2005,8,艾滋病,19,16,0.075853846,0.063876923
辽宁省,2005,8,艾滋病,49,15,0.11158,0.034157143
吉林省,2005,8,艾滋病,65,5,0.236241379,0.018172414
黑龙江省,2005,8,艾滋病,56,0,0.146066667,0
上海市,2005,8,艾滋病,22,5,0.090666667,0.020606061
江苏省,2005,8,艾滋病,22,16,0.027643478,0.020104348
浙江省,2005,8,艾滋病,109,8,0.197944,0.014528
安徽省,2005,8,艾滋病,39,5,0.06415102,0.00822449
福建省,2005,8,艾滋病,55,24,0.144551282,0.063076923
江西省,2005,8,艾滋病,82,26,0.180506494,0.057233766
山东省,2005,8,艾滋病,56,23,0.057152941,0.023473529
河南省,2005,8,艾滋病,88,72,0.09328,0.07632
湖北省,2005,8,艾滋病,95,11,0.163303797,0.018908861
湖南省,2005,8,艾滋病,184,74,0.27306383,0.109819149
广东省,2005,8,艾滋病,269,47,0.250787549,0.043817899
广    西,2005,8,艾滋病,427,220,0.898196495,0.462771028
海南省,2005,8,艾滋病,2,20,0.022125,0.22125
重庆市,2005,8,艾滋病,145,41,0.484746154,0.137066154
四川省,2005,8,艾滋病,310,119,0.380857143,0.1462
贵州省,2005,8,艾滋病,90,28,0.256583333,0.079825926
云南省,2005,8,艾滋病,314,113,0.66610122,0.239711585
西    藏,2005,8,艾滋病,18,5,0.567,0.1575
陕西省,2005,8,艾滋病,53,0,0.140382051,0
甘肃省,2005,8,艾滋病,22,21,0.084822222,0.080966667
青海省,2005,8,艾滋病,51,4,0.8740125,0.06855
宁    夏,2005,8,艾滋病,16,1,0.24192,0.01512
新疆,2005,8,艾滋病,90,40,0.391572581,0.174032258
建设兵团,2005,8,艾滋病,10,0,0.366,0
全    国,2005,8,HIV,6232,754,0.456497928,0.055230975
北京市,2005,8,HIV,152,4,0.706473118,0.018591398
天津市,2005,8,HIV,73,2,0.481216,0.013184
河北省,2005,8,HIV,40,1,0.054162162,0.001354054
山西省,2005,8,HIV,40,8,0.109674419,0.021934884
内蒙古,2005,8,HIV,43,5,0.171681481,0.019962963
辽宁省,2005,8,HIV,153,13,0.348455497,0.02960733
吉林省,2005,8,HIV,86,4,0.312466667,0.014533333
黑龙江省,2005,8,HIV,195,9,0.508758197,0.023481148
上海市,2005,8,HIV,68,0,0.280335484,0
江苏省,2005,8,HIV,235,4,0.29521875,0.005025
浙江省,2005,8,HIV,162,9,0.294118135,0.016339896
安徽省,2005,8,HIV,69,3,0.113466667,0.004933333
福建省,2005,8,HIV,53,7,0.139277885,0.018395192
江西省,2005,8,HIV,106,2,0.233405825,0.004403883
山东省,2005,8,HIV,119,16,0.121555705,0.016343624
河南省,2005,8,HIV,140,13,0.148337778,0.013774222
湖北省,2005,8,HIV,139,15,0.238990323,0.025790323
湖南省,2005,8,HIV,295,58,0.437911111,0.086097778
广东省,2005,8,HIV,527,35,0.491473116,0.03264053
广    西,2005,8,HIV,424,80,0.891865679,0.168276543
海南省,2005,8,HIV,3,9,0.033205714,0.099617143
重庆市,2005,8,HIV,260,45,0.869130435,0.150426421
四川省,2005,8,HIV,1118,172,1.373424,0.211296
贵州省,2005,8,HIV,347,74,0.989176501,0.210948303
云南省,2005,8,HIV,633,83,1.342809811,0.176071429
西    藏,2005,8,HIV,49,10,1.543091667,0.314916667
陕西省,2005,8,HIV,118,9,0.312604839,0.023842742
甘肃省,2005,8,HIV,91,0,0.351232836,0
青海省,2005,8,HIV,52,14,0.891428571,0.24
宁    夏,2005,8,HIV,26,0,0.392985185,0
新疆,2005,8,HIV,410,42,1.783739766,0.182724561
建设兵团,2005,8,HIV,6,8,0.21954,0.29272
全    国,2005,9,艾滋病,2906,951,0.21285119,0.069656394
北京市,2005,9,艾滋病,93,11,0.432153191,0.051114894
天津市,2005,9,艾滋病,36,8,0.2373,0.052733333
河北省,2005,9,艾滋病,27,7,0.0365625,0.009479167
山西省,2005,9,艾滋病,17,14,0.046628571,0.0384
内蒙古,2005,9,艾滋病,5,2,0.019961538,0.007984615
辽宁省,2005,9,艾滋病,32,16,0.072868571,0.036434286
吉林省,2005,9,艾滋病,20,2,0.072689655,0.007268966
黑龙江省,2005,9,艾滋病,79,3,0.206058333,0.007825
上海市,2005,9,艾滋病,13,2,0.053575758,0.008242424
江苏省,2005,9,艾滋病,32,3,0.040208696,0.003769565
浙江省,2005,9,艾滋病,104,24,0.188864,0.043584
安徽省,2005,9,艾滋病,57,18,0.093759184,0.029608163
福建省,2005,9,艾滋病,30,0,0.078846154,0
江西省,2005,9,艾滋病,76,46,0.167298701,0.10125974
山东省,2005,9,艾滋病,35,17,0.035720588,0.01735
河南省,2005,9,艾滋病,128,68,0.13568,0.07208
湖北省,2005,9,艾滋病,83,18,0.142675949,0.030941772
湖南省,2005,9,艾滋病,184,63,0.27306383,0.093494681
广东省,2005,9,艾滋病,272,43,0.253584436,0.040088716
广    西,2005,9,艾滋病,420,204,0.883471963,0.429114953
海南省,2005,9,艾滋病,38,11,0.420375,0.1216875
重庆市,2005,9,艾滋病,108,18,0.361052308,0.060175385
四川省,2005,9,艾滋病,321,112,0.394371429,0.1376
贵州省,2005,9,艾滋病,102,44,0.290794444,0.125440741
云南省,2005,9,艾滋病,339,81,0.719134756,0.171828659
西    藏,2005,9,艾滋病,23,11,0.7245,0.3465
陕西省,2005,9,艾滋病,44,11,0.11654359,0.029135897
甘肃省,2005,9,艾滋病,28,16,0.107955556,0.061688889
青海省,2005,9,艾滋病,28,20,0.47985,0.34275
宁    夏,2005,9,艾滋病,32,1,0.48384,0.01512
新疆,2005,9,艾滋病,100,44,0.435080645,0.191435484
建设兵团,2005,9,艾滋病,0,13,0,0.4758
全    国,2005,9,HIV,6264,739,0.458841948,0.054132216
北京市,2005,9,HIV,183,8,0.850556452,0.037182796
天津市,2005,9,HIV,30,5,0.19776,0.03296
河北省,2005,9,HIV,48,7,0.064994595,0.009478378
山西省,2005,9,HIV,100,4,0.274186047,0.010967442
内蒙古,2005,9,HIV,36,7,0.143733333,0.027948148
辽宁省,2005,9,HIV,145,5,0.330235602,0.011387435
吉林省,2005,9,HIV,80,2,0.290666667,0.007266667
黑龙江省,2005,9,HIV,150,6,0.391352459,0.015654098
上海市,2005,9,HIV,124,19,0.5112,0.078329032
江苏省,2005,9,HIV,253,10,0.31783125,0.0125625
浙江省,2005,9,HIV,176,7,0.319535751,0.012708808
安徽省,2005,9,HIV,113,0,0.185822222,0
福建省,2005,9,HIV,120,3,0.315346154,0.007883654
江西省,2005,9,HIV,97,14,0.21358835,0.030827184
山东省,2005,9,HIV,199,13,0.203273825,0.013279195
河南省,2005,9,HIV,129,24,0.136682667,0.025429333
湖北省,2005,9,HIV,155,2,0.2665,0.00343871
湖南省,2005,9,HIV,330,43,0.489866667,0.063831111
广东省,2005,9,HIV,451,27,0.420596538,0.025179837
广    西,2005,9,HIV,366,90,0.769865185,0.189311111
海南省,2005,9,HIV,18,8,0.199234286,0.088548571
重庆市,2005,9,HIV,294,42,0.982785953,0.140397993
四川省,2005,9,HIV,1051,166,1.291116837,0.203925209
贵州省,2005,9,HIV,419,59,1.194423499,0.168188512
云南省,2005,9,HIV,584,102,1.238864028,0.216376936
西    藏,2005,9,HIV,26,3,0.818783333,0.094475
陕西省,2005,9,HIV,107,0,0.28346371,0
甘肃省,2005,9,HIV,58,2,0.223862687,0.007719403
青海省,2005,9,HIV,19,1,0.325714286,0.017142857
宁    夏,2005,9,HIV,48,14,0.725511111,0.211607407
新疆,2005,9,HIV,321,30,1.396537719,0.130517544
建设兵团,2005,9,HIV,34,16,1.24406,0.58544
全    国,2005,10,艾滋病,3005,1008,0.220102487,0.073831383
北京市,2005,10,艾滋病,51,3,0.236987234,0.013940426
天津市,2005,10,艾滋病,1,2,0.006591667,0.013183333
河北省,2005,10,艾滋病,53,17,0.071770833,0.023020833
山西省,2005,10,艾滋病,11,11,0.030171429,0.030171429
内蒙古,2005,10,艾滋病,17,5,0.067869231,0.019961538
辽宁省,2005,10,艾滋病,47,7,0.107025714,0.01594
吉林省,2005,10,艾滋病,10,15,0.036344828,0.054517241
黑龙江省,2005,10,艾滋病,43,22,0.112158333,0.057383333
上海市,2005,10,艾滋病,47,11,0.19369697,0.045333333
江苏省,2005,10,艾滋病,51,2,0.064082609,0.002513043
浙江省,2005,10,艾滋病,128,24,0.232448,0.043584
安徽省,2005,10,艾滋病,55,6,0.090469388,0.009869388
福建省,2005,10,艾滋病,35,8,0.091987179,0.021025641
江西省,2005,10,艾滋病,69,40,0.15188961,0.088051948
山东省,2005,10,艾滋病,45,10,0.045926471,0.010205882
河南省,2005,10,艾滋病,135,73,0.1431,0.07738
湖北省,2005,10,艾滋病,92,15,0.158146835,0.02578481
湖南省,2005,10,艾滋病,191,61,0.283452128,0.090526596
广东省,2005,10,艾滋病,252,46,0.234938521,0.042885603
广    西,2005,10,艾滋病,442,219,0.929749065,0.460667523
海南省,2005,10,艾滋病,10,2,0.110625,0.022125
重庆市,2005,10,艾滋病,135,37,0.451315385,0.123693846
四川省,2005,10,艾滋病,341,116,0.418942857,0.142514286
贵州省,2005,10,艾滋病,109,44,0.310750926,0.125440741
云南省,2005,10,艾滋病,347,106,0.736105488,0.224862195
西    藏,2005,10,艾滋病,3,5,0.0945,0.1575
陕西省,2005,10,艾滋病,51,9,0.135084615,0.023838462
甘肃省,2005,10,艾滋病,25,23,0.096388889,0.088677778
青海省,2005,10,艾滋病,42,4,0.719775,0.06855
宁    夏,2005,10,艾滋病,22,3,0.33264,0.04536
新疆,2005,10,艾滋病,144,57,0.626516129,0.247995968
建设兵团,2005,10,艾滋病,1,5,0.0366,0.183
全    国,2005,10,HIV,6445,735,0.472100312,0.053839213
北京市,2005,10,HIV,130,1,0.60422043,0.004647849
天津市,2005,10,HIV,28,15,0.184576,0.09888
河北省,2005,10,HIV,149,13,0.201754054,0.017602703
山西省,2005,10,HIV,12,4,0.032902326,0.010967442
内蒙古,2005,10,HIV,72,3,0.287466667,0.011977778
辽宁省,2005,10,HIV,212,7,0.482827225,0.015942408
吉林省,2005,10,HIV,74,11,0.268866667,0.039966667
黑龙江省,2005,10,HIV,102,3,0.266119672,0.007827049
上海市,2005,10,HIV,99,5,0.408135484,0.020612903
江苏省,2005,10,HIV,184,5,0.23115,0.00628125
浙江省,2005,10,HIV,267,21,0.484750259,0.038126425
安徽省,2005,10,HIV,125,25,0.205555556,0.041111111
福建省,2005,10,HIV,103,23,0.270672115,0.060441346
江西省,2005,10,HIV,118,0,0.259829126,0
山东省,2005,10,HIV,191,16,0.195102013,0.016343624
河南省,2005,10,HIV,208,31,0.220387556,0.032846222
湖北省,2005,10,HIV,114,1,0.196006452,0.001719355
湖南省,2005,10,HIV,316,50,0.469084444,0.074222222
广东省,2005,10,HIV,472,20,0.440180856,0.018651731
广    西,2005,10,HIV,400,92,0.841382716,0.193518025
海南省,2005,10,HIV,17,2,0.188165714,0.022137143
重庆市,2005,10,HIV,296,35,0.989471572,0.116998328
四川省,2005,10,HIV,1043,162,1.281289116,0.199011349
贵州省,2005,10,HIV,445,56,1.26854047,0.159636554
云南省,2005,10,HIV,576,90,1.221893287,0.190920826
西    藏,2005,10,HIV,87,4,2.739775,0.125966667
陕西省,2005,10,HIV,92,5,0.243725806,0.013245968
甘肃省,2005,10,HIV,75,6,0.289477612,0.023158209
青海省,2005,10,HIV,11,3,0.188571429,0.051428571
宁    夏,2005,10,HIV,86,4,1.299874074,0.060459259
新疆,2005,10,HIV,324,19,1.409589473,0.082661111
建设兵团,2005,10,HIV,17,3,0.62203,0.10977
全    国,2005,11,艾滋病,2962,1048,0.216952934,0.0767612
北京市,2005,11,艾滋病,35,6,0.162638298,0.027880851
天津市,2005,11,艾滋病,2,16,0.013183333,0.105466667
河北省,2005,11,艾滋病,34,10,0.046041667,0.013541667
山西省,2005,11,艾滋病,10,13,0.027428571,0.035657143
内蒙古,2005,11,艾滋病,51,0,0.203607692,0
辽宁省,2005,11,艾滋病,33,7,0.075145714,0.01594
吉林省,2005,11,艾滋病,23,2,0.083593103,0.007268966
黑龙江省,2005,11,艾滋病,11,8,0.028691667,0.020866667
上海市,2005,11,艾滋病,9,32,0.037090909,0.131878788
江苏省,2005,11,艾滋病,71,26,0.089213043,0.032669565
浙江省,2005,11,艾滋病,147,0,0.266952,0
安徽省,2005,11,艾滋病,48,9,0.078955102,0.014804082
福建省,2005,11,艾滋病,71,22,0.186602564,0.057820513
江西省,2005,11,艾滋病,58,37,0.127675325,0.081448052
山东省,2005,11,艾滋病,39,12,0.039802941,0.012247059
河南省,2005,11,艾滋病,130,86,0.1378,0.09116
湖北省,2005,11,艾滋病,106,19,0.182212658,0.032660759
湖南省,2005,11,艾滋病,224,74,0.332425532,0.109819149
广东省,2005,11,艾滋病,253,50,0.235870817,0.046614786
广    西,2005,11,艾滋病,412,217,0.866643925,0.456460514
海南省,2005,11,艾滋病,2,14,0.022125,0.154875
重庆市,2005,11,艾滋病,158,20,0.528206154,0.066861538
四川省,2005,11,艾滋病,335,124,0.411571429,0.152342857
贵州省,2005,11,艾滋病,97,53,0.276539815,0.151099074
云南省,2005,11,艾滋病,336,105,0.712770732,0.222740854
西    藏,2005,11,艾滋病,20,8,0.63,0.252
陕西省,2005,11,艾滋病,66,2,0.174815385,0.005297436
甘肃省,2005,11,艾滋病,4,12,0.015422222,0.046266667
青海省,2005,11,艾滋病,33,6,0.5655375,0.102825
宁    夏,2005,11,艾滋病,18,0,0.27216,0
新疆,2005,11,艾滋病,126,46,0.548201613,0.200137097
建设兵团,2005,11,艾滋病,0,12,0,0.4392
全    国,2005,11,HIV,6468,806,0.473785077,0.059040008
北京市,2005,11,HIV,232,12,1.078301075,0.055774194
天津市,2005,11,HIV,73,7,0.481216,0.046144
河北省,2005,11,HIV,14,7,0.018956757,0.009478378
山西省,2005,11,HIV,25,7,0.068546512,0.019193023
内蒙古,2005,11,HIV,54,10,0.2156,0.039925926
辽宁省,2005,11,HIV,220,18,0.50104712,0.040994764
吉林省,2005,11,HIV,27,9,0.0981,0.0327
黑龙江省,2005,11,HIV,86,19,0.22437541,0.049571311
上海市,2005,11,HIV,162,16,0.667858064,0.06596129
江苏省,2005,11,HIV,219,6,0.27511875,0.0075375
浙江省,2005,11,HIV,220,6,0.399419689,0.010893264
安徽省,2005,11,HIV,97,15,0.159511111,0.024666667
福建省,2005,11,HIV,97,4,0.254904808,0.010511538
江西省,2005,11,HIV,126,6,0.27744466,0.01321165
山东省,2005,11,HIV,180,16,0.183865772,0.016343624
河南省,2005,11,HIV,290,25,0.307271111,0.026488889
湖北省,2005,11,HIV,176,17,0.302606452,0.029229032
湖南省,2005,11,HIV,255,49,0.378533333,0.072737778
广东省,2005,11,HIV,493,28,0.459765173,0.026112424
广    西,2005,11,HIV,341,83,0.717278765,0.174586914
海南省,2005,11,HIV,92,0,1.018308571,0
重庆市,2005,11,HIV,305,48,1.019556856,0.160454849
四川省,2005,11,HIV,1040,176,1.277603721,0.21620986
贵州省,2005,11,HIV,372,60,1.06044282,0.171039165
云南省,2005,11,HIV,553,94,1.17310241,0.199406196
西    藏,2005,11,HIV,23,14,0.724308333,0.440883333
陕西省,2005,11,HIV,92,1,0.243725806,0.002649194
甘肃省,2005,11,HIV,38,3,0.146668657,0.011579104
青海省,2005,11,HIV,11,0,0.188571429,0
宁    夏,2005,11,HIV,97,18,1.466137037,0.272066667
新疆,2005,11,HIV,383,31,1.666273976,0.134868129
建设兵团,2005,11,HIV,75,1,2.74425,0.03659
全    国,2005,12,艾滋病,2913,1121,0.213363908,0.082108116
北京市,2005,12,艾滋病,92,20,0.427506383,0.09293617
天津市,2005,12,艾滋病,56,2,0.369133333,0.013183333
河北省,2005,12,艾滋病,22,7,0.029791667,0.009479167
山西省,2005,12,艾滋病,20,17,0.054857143,0.046628571
内蒙古,2005,12,艾滋病,54,12,0.215584615,0.047907692
辽宁省,2005,12,艾滋病,58,19,0.132074286,0.043265714
吉林省,2005,12,艾滋病,12,20,0.043613793,0.072689655
黑龙江省,2005,12,艾滋病,43,1,0.112158333,0.002608333
上海市,2005,12,艾滋病,59,4,0.243151515,0.016484848
江苏省,2005,12,艾滋病,62,23,0.077904348,0.0289
浙江省,2005,12,艾滋病,65,23,0.11804,0.041768
安徽省,2005,12,艾滋病,71,4,0.116787755,0.006579592
福建省,2005,12,艾滋病,26,3,0.068333333,0.007884615
江西省,2005,12,艾滋病,63,40,0.138681818,0.088051948
山东省,2005,12,艾滋病,83,10,0.084708824,0.010205882
河南省,2005,12,艾滋病,139,95,0.14734,0.1007
湖北省,2005,12,艾滋病,86,17,0.147832911,0.029222785
湖南省,2005,12,艾滋病,207,80,0.307196809,0.118723404
广东省,2005,12,艾滋病,224,40,0.208834241,0.037291829
广    西,2005,12,艾滋病,446,223,0.938163084,0.469081542
海南省,2005,12,艾滋病,6,3,0.066375,0.0331875
重庆市,2005,12,艾滋病,73,41,0.244044615,0.137066154
四川省,2005,12,艾滋病,302,118,0.371028571,0.144971429
贵州省,2005,12,艾滋病,110,51,0.313601852,0.145397222
云南省,2005,12,艾滋病,311,110,0.659737195,0.233347561
西    藏,2005,12,艾滋病,8,16,0.252,0.504
陕西省,2005,12,艾滋病,51,35,0.135084615,0.092705128
甘肃省,2005,12,艾滋病,18,11,0.0694,0.042411111
青海省,2005,12,艾滋病,9,8,0.1542375,0.1371
宁    夏,2005,12,艾滋病,15,7,0.2268,0.10584
新疆,2005,12,艾滋病,101,53,0.439431452,0.230592742
建设兵团,2005,12,艾滋病,21,8,0.7686,0.2928
全    国,2005,12,HIV,6512,725,0.477008104,0.053106707
北京市,2005,12,HIV,191,6,0.887739247,0.027887097
天津市,2005,12,HIV,13,13,0.085696,0.085696
河北省,2005,12,HIV,67,3,0.090721622,0.004062162
山西省,2005,12,HIV,78,4,0.213865116,0.010967442
内蒙古,2005,12,HIV,204,7,0.814488889,0.027948148
辽宁省,2005,12,HIV,152,16,0.34617801,0.036439791
吉林省,2005,12,HIV,125,8,0.454166667,0.029066667
黑龙江省,2005,12,HIV,62,3,0.161759016,0.007827049
上海市,2005,12,HIV,23,13,0.094819355,0.053593548
江苏省,2005,12,HIV,187,2,0.23491875,0.0025125
浙江省,2005,12,HIV,249,0,0.452070466,0
安徽省,2005,12,HIV,35,7,0.057555556,0.011511111
福建省,2005,12,HIV,150,10,0.394182692,0.026278846
江西省,2005,12,HIV,126,3,0.27744466,0.006605825
山东省,2005,12,HIV,137,4,0.139942282,0.004085906
河南省,2005,12,HIV,207,14,0.219328,0.014833778
湖北省,2005,12,HIV,162,4,0.278535484,0.006877419
湖南省,2005,12,HIV,278,47,0.412675556,0.069768889
广东省,2005,12,HIV,617,28,0.575405907,0.026112424
广    西,2005,12,HIV,464,91,0.976003951,0.191414568
海南省,2005,12,HIV,51,9,0.564497143,0.099617143
重庆市,2005,12,HIV,326,41,1.089755853,0.137055184
四川省,2005,12,HIV,1108,160,1.361139349,0.196554419
贵州省,2005,12,HIV,349,58,0.994877807,0.165337859
云南省,2005,12,HIV,571,97,1.211286575,0.205770224
西    藏,2005,12,HIV,10,9,0.314916667,0.283425
陕西省,2005,12,HIV,101,3,0.267568548,0.007947581
甘肃省,2005,12,HIV,72,3,0.277898507,0.011579104
青海省,2005,12,HIV,49,5,0.84,0.085714286
宁    夏,2005,12,HIV,4,8,0.060459259,0.120918519
新疆,2005,12,HIV,343,30,1.492250585,0.130517544
建设兵团,2005,12,HIV,1,19,0.03659,0.69521
全    国,2006,1,艾滋病,2836,1115,0.207724011,0.081668643
北京市,2006,1,艾滋病,28,15,0.130110638,0.069702128
天津市,2006,1,艾滋病,27,5,0.177975,0.032958333
河北省,2006,1,艾滋病,23,2,0.031145833,0.002708333
山西省,2006,1,艾滋病,38,5,0.104228571,0.013714286
内蒙古,2006,1,艾滋病,15,11,0.059884615,0.043915385
辽宁省,2006,1,艾滋病,7,10,0.01594,0.022771429
吉林省,2006,1,艾滋病,18,26,0.06542069,0.094496552
黑龙江省,2006,1,艾滋病,18,2,0.04695,0.005216667
上海市,2006,1,艾滋病,28,17,0.115393939,0.070060606
江苏省,2006,1,艾滋病,53,31,0.066595652,0.038952174
浙江省,2006,1,艾滋病,130,6,0.23608,0.010896
安徽省,2006,1,艾滋病,36,17,0.059216327,0.027963265
福建省,2006,1,艾滋病,29,20,0.076217949,0.052564103
江西省,2006,1,艾滋病,78,29,0.171701299,0.063837662
山东省,2006,1,艾滋病,35,13,0.035720588,0.013267647
河南省,2006,1,艾滋病,160,77,0.1696,0.08162
湖北省,2006,1,艾滋病,109,10,0.18736962,0.017189873
湖南省,2006,1,艾滋病,183,68,0.271579787,0.100914894
广东省,2006,1,艾滋病,252,73,0.234938521,0.068057588
广    西,2006,1,艾滋病,428,236,0.9003,0.496427103
海南省,2006,1,艾滋病,0,12,0,0.13275
重庆市,2006,1,艾滋病,155,34,0.518176923,0.113664615
四川省,2006,1,艾滋病,340,99,0.417714286,0.121628571
贵州省,2006,1,艾滋病,94,52,0.267987037,0.148248148
云南省,2006,1,艾滋病,317,122,0.672465244,0.258803659
西    藏,2006,1,艾滋病,4,6,0.126,0.189
陕西省,2006,1,艾滋病,19,12,0.050325641,0.031784615
甘肃省,2006,1,艾滋病,30,30,0.115666667,0.115666667
青海省,2006,1,艾滋病,22,10,0.377025,0.171375
宁    夏,2006,1,艾滋病,0,4,0,0.06048
新疆,2006,1,艾滋病,151,59,0.656971774,0.256697581
建设兵团,2006,1,艾滋病,9,2,0.3294,0.0732
全    国,2006,1,HIV,6654,807,0.487409694,0.059113259
北京市,2006,1,HIV,218,14,1.013231183,0.065069892
天津市,2006,1,HIV,72,4,0.474624,0.026368
河北省,2006,1,HIV,169,9,0.228835135,0.012186486
山西省,2006,1,HIV,20,12,0.054837209,0.032902326
内蒙古,2006,1,HIV,100,7,0.399259259,0.027948148
辽宁省,2006,1,HIV,163,14,0.371230366,0.031884817
吉林省,2006,1,HIV,82,11,0.297933333,0.039966667
黑龙江省,2006,1,HIV,110,10,0.286991803,0.026090164
上海市,2006,1,HIV,146,6,0.601896774,0.024735484
江苏省,2006,1,HIV,207,4,0.26004375,0.005025
浙江省,2006,1,HIV,149,5,0.270516062,0.00907772
安徽省,2006,1,HIV,52,9,0.085511111,0.0148
福建省,2006,1,HIV,127,13,0.333741346,0.0341625
江西省,2006,1,HIV,120,13,0.26423301,0.028625243
山东省,2006,1,HIV,87,12,0.088868456,0.012257718
河南省,2006,1,HIV,236,29,0.250055111,0.030727111
湖北省,2006,1,HIV,182,22,0.312922581,0.037825806
湖南省,2006,1,HIV,258,49,0.382986667,0.072737778
广东省,2006,1,HIV,552,24,0.51478778,0.022382077
广    西,2006,1,HIV,342,96,0.719382222,0.201931852
海南省,2006,1,HIV,153,3,1.693491428,0.033205714
重庆市,2006,1,HIV,343,51,1.146583612,0.170483278
四川省,2006,1,HIV,1051,168,1.291116837,0.20638214
贵州省,2006,1,HIV,403,72,1.148813055,0.205246997
云南省,2006,1,HIV,602,91,1.277048193,0.193042169
西    藏,2006,1,HIV,18,6,0.56685,0.18895
陕西省,2006,1,HIV,137,4,0.362939516,0.010596774
甘肃省,2006,1,HIV,87,5,0.33579403,0.019298507
青海省,2006,1,HIV,34,3,0.582857143,0.051428571
